tienda,sucursal,sku,nombre,categoria_url,en_stock,precio_bulto_cerrado,precio_bulto_cerrado_lista,precio_unitario,presentaciones,url_producto,fecha_scrape
maxiconsumo,sucursal_trelew,23554,QUESO LA QUESERA AZUL MITAD 1 KG,https://www.maxiconsumo.com/sucursal_trelew/frescos.html,True,18399.89,,18399.89,,https://www.maxiconsumo.com/sucursal_trelew/frescos/queso-la-quesera-azul-mitad-1-kg-23554.html,2026-08-15T15:22:41.452006
maxiconsumo,sucursal_trelew,24425,QUESO SUPER CREM CREMOSO 1 KG,https://www.maxiconsumo.com/sucursal_trelew/frescos.html,True,8999.9,,8999.9,,https://www.maxiconsumo.com/sucursal_trelew/frescos/queso-super-crem-cremoso-1-kg-24425.html,2026-08-15T15:22:41.452288
maxiconsumo,sucursal_trelew,5890,QUESO MAROLIO CREMOSO 1 KG,https://www.maxiconsumo.com/sucursal_trelew/frescos.html,True,8999.9,,8999.9,,https://www.maxiconsumo.com/sucursal_trelew/frescos/queso-marolio-cremoso-1-kg-5890.html,2026-08-15T15:22:41.452567
maxiconsumo,sucursal_trelew,21972,MUZZARELLA MAROLIO 1/4 HORMA 1 KG,https://www.maxiconsumo.com/sucursal_trelew/frescos.html,True,9149.9,,9149.9,,https://www.maxiconsumo.com/sucursal_trelew/frescos/muzzarella-marolio-1-4-horma-1-kg-21972.html,2026-08-15T15:22:41.452846
maxiconsumo,sucursal_trelew,21955,QUESO MAROLIO CREMOSO 1/4 HORMA 1 KG,https://www.maxiconsumo.com/sucursal_trelew/frescos.html,True,9599.9,,9599.9,,https://www.maxiconsumo.com/sucursal_trelew/frescos/queso-marolio-cremoso-1-4-horma-1-kg-21955.html,2026-08-15T15:22:41.453124
maxiconsumo,sucursal_trelew,18818,QUESO SAINT PAUL CREMOSO 1 KG,https://www.maxiconsumo.com/sucursal_trelew/frescos.html,True,9749.89,,9749.89,,https://www.maxiconsumo.com/sucursal_trelew/frescos/queso-saint-paul-cremoso-1-kg-18818.html,2026-08-15T15:22:41.453401
maxiconsumo,sucursal_trelew,21956,QUESO MAROLIO CREMOSO PORCION 1 KG,https://www.maxiconsumo.com/sucursal_trelew/frescos.html,True,9899.91,,9899.91,,https://www.maxiconsumo.com/sucursal_trelew/frescos/queso-marolio-cremoso-porcion-1-kg-21956.html,2026-08-15T15:22:41.453685
maxiconsumo,sucursal_trelew,11054,QUESO PUYEHUE POR SALUT 1 KG,https://www.maxiconsumo.com/sucursal_trelew/frescos.html,True,9999.9,,9999.9,,https://www.maxiconsumo.com/sucursal_trelew/frescos/queso-puyehue-por-salut-1-kg-11054.html,2026-08-15T15:22:41.453976
maxiconsumo,sucursal_trelew,21109,QUESO LA PAULINA DOBLE CREMA 1 KG,https://www.maxiconsumo.com/sucursal_trelew/frescos.html,True,10999.89,,10999.89,,https://www.maxiconsumo.com/sucursal_trelew/frescos/queso-la-paulina-doble-crema-1-kg-21109.html,2026-08-15T15:22:41.454259
maxiconsumo,sucursal_trelew,5831,QUESO LA PAULINA PORT SALUT 1 KG,https://www.maxiconsumo.com/sucursal_trelew/frescos.html,True,10999.89,,10999.89,,https://www.maxiconsumo.com/sucursal_trelew/frescos/queso-la-paulina-port-salut-1-kg-5831.html,2026-08-15T15:22:41.454540
maxiconsumo,sucursal_trelew,24275,MICROONDAS ATMA MECANICO 20 LT,https://www.maxiconsumo.com/sucursal_trelew/electro.html,True,170000.0,,170000.0,,https://www.maxiconsumo.com/sucursal_trelew/electro/microondas-atma-mecanico-20-lt-24275.html,2026-08-15T15:25:15.273283
maxiconsumo,sucursal_trelew,24517,"TV NOBLEX 43"" FHD 1 UN",https://www.maxiconsumo.com/sucursal_trelew/electro.html,True,503988.0,,503988.0,,https://www.maxiconsumo.com/sucursal_trelew/electro/tv-noblex-43-fhd-1-un-24517.html,2026-08-15T15:25:15.273622
maxiconsumo,sucursal_trelew,24267,CAFETERA ATMA 1.5 LTS 1UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,True,47997.0,,47997.0,,https://www.maxiconsumo.com/sucursal_trelew/electro/cafetera-atma-1-5-lts-1un-24267.html,2026-08-15T15:25:15.273909
maxiconsumo,sucursal_trelew,24994,"TV JVC 50"" 4K 1 UN",https://www.maxiconsumo.com/sucursal_trelew/electro.html,True,701988.0,,701988.0,,https://www.maxiconsumo.com/sucursal_trelew/electro/tv-jvc-50-4k-1-un-24994.html,2026-08-15T15:25:15.274186
maxiconsumo,sucursal_trelew,27481,"TV RCA 55"" GOOGLE TV 1 UN",https://www.maxiconsumo.com/sucursal_trelew/electro.html,True,755988.0,,755988.0,,https://www.maxiconsumo.com/sucursal_trelew/electro/tv-rca-55-google-tv-1-un-27481.html,2026-08-15T15:25:15.274462
maxiconsumo,sucursal_trelew,28298,VENTILADOR PHILCO INDUSTRIAL 26'' 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/ventilador-philco-industrial-26-1-un-28298.html,2026-08-15T15:25:15.274740
maxiconsumo,sucursal_trelew,24262,PARLANTE PHILCO PARTY CON BLUETOOH 500 WT,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/parlante-philco-party-con-bluetooh-500-wt-24262.html,2026-08-15T15:25:15.274914
maxiconsumo,sucursal_trelew,24710,PARLANTE NOBLEX PORTATIL 45 W 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/parlante-noblex-portatil-45-w-1-un-24710.html,2026-08-15T15:25:15.275091
maxiconsumo,sucursal_trelew,24709,PARLANTE PHILCO PARTY CON BLUETOOTH 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/parlante-philco-party-con-bluetooth-1-un-24709.html,2026-08-15T15:25:15.275272
maxiconsumo,sucursal_trelew,24586,PARLANTE PHILCO BLUETOOTH 500W,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/parlante-philco-bluetooth-500w-24586.html,2026-08-15T15:25:15.275440
maxiconsumo,sucursal_trelew,28018,BALANZA ULTRACOMB COCINA DIGITAL,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/balanza-ultracomb-cocina-digital-28018.html,2026-08-15T15:25:15.275612
maxiconsumo,sucursal_trelew,24272,BATIDORA ATMA 300 WT,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/batidora-atma-300-wt-24272.html,2026-08-15T15:25:15.275782
maxiconsumo,sucursal_trelew,28019,BATIDORA ULTRACOMB 500W,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/batidora-ultracomb-500w-28019.html,2026-08-15T15:25:15.275950
maxiconsumo,sucursal_trelew,28283,CAFETERA YELMO CA 7115 1.8 LT 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/cafetera-yelmo-ca-7115-1-8-lt-1-un-28283.html,2026-08-15T15:25:15.276124
maxiconsumo,sucursal_trelew,28020,CAFETERA ULTRACOMB - YELMO 12 POCILLOS 800W 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/cafetera-ultracomb-yelmo-12-pocillos-800w-1-un-28020.html,2026-08-15T15:25:15.276297
maxiconsumo,sucursal_trelew,28279,ANAFE ULTRACOMB ELECTRICO 2H AN6600,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/anafe-ultracomb-electrico-2h-an6600-28279.html,2026-08-15T15:25:15.276467
maxiconsumo,sucursal_trelew,24511,FREIDORA DE AIRE ATMA 6.5 LT 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/freidora-de-aire-atma-6-5-lt-1-un-24511.html,2026-08-15T15:25:15.276636
maxiconsumo,sucursal_trelew,28215,CORTADORA DE PELO ULTRACOMB 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/cortadora-de-pelo-ultracomb-1-un-28215.html,2026-08-15T15:25:15.276804
maxiconsumo,sucursal_trelew,28216,CORTADORA DE PELO YELMO INALAMBRICA,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/cortadora-de-pelo-yelmo-inalambrica-28216.html,2026-08-15T15:25:15.276978
maxiconsumo,sucursal_trelew,24478,CORTADORA DE PELO ALLURE TRIMMER PROFESIONAL 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/cortadora-de-pelo-allure-trimmer-profesional-1-un-24478.html,2026-08-15T15:25:15.277155
maxiconsumo,sucursal_trelew,24266,CORTADORA DE PELO ALLURE PROFESIONAL 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/cortadora-de-pelo-allure-profesional-1-un-24266.html,2026-08-15T15:25:15.277326
maxiconsumo,sucursal_trelew,24265,SECADOR DE PELO ATMA STYLE 1300 WT,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/secador-de-pelo-atma-style-1300-wt-24265.html,2026-08-15T15:25:15.277495
maxiconsumo,sucursal_trelew,24707,AURICULAR NOBLEX BLUETOOTH 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/auricular-noblex-bluetooth-1-un-24707.html,2026-08-15T15:25:15.277662
maxiconsumo,sucursal_trelew,28028,ASPIRADORA ULTRACOMB SIN BOLSA 1600W,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/aspiradora-ultracomb-sin-bolsa-1600w-28028.html,2026-08-15T15:25:15.277829
maxiconsumo,sucursal_trelew,28021,EXPRIMIDOR ELECTRICO ULTRACOMB 25W,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/exprimidor-electrico-ultracomb-25w-28021.html,2026-08-15T15:25:15.277997
maxiconsumo,sucursal_trelew,28280,HORNO ELECTRICO ULTRACOMB 17 LTS 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/horno-electrico-ultracomb-17-lts-1-un-28280.html,2026-08-15T15:25:15.278166
maxiconsumo,sucursal_trelew,24274,HORNO ELECTRICO ATMA GRILL 30 LT,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/horno-electrico-atma-grill-30-lt-24274.html,2026-08-15T15:25:15.278335
maxiconsumo,sucursal_trelew,28663,HORNO ELECTRICO ATMA 30 LT,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/horno-electrico-atma-30-lt-28663.html,2026-08-15T15:25:15.278505
maxiconsumo,sucursal_trelew,24476,HORNO ELECTRICO ATMA AIR FRYER 11.6 L,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/horno-electrico-atma-air-fryer-11-6-l-24476.html,2026-08-15T15:25:15.278674
maxiconsumo,sucursal_trelew,28662,HORNO ELECTRICO ATMA 45 LT,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/horno-electrico-atma-45-lt-28662.html,2026-08-15T15:25:15.278841
maxiconsumo,sucursal_trelew,28032,HORNO ELECTRICO ULTRACOMB 45 LTS,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/horno-electrico-ultracomb-45-lts-28032.html,2026-08-15T15:25:15.279009
maxiconsumo,sucursal_trelew,24583,FREIDORA DE AIRE Y GRILL DIGITAL 6.2 LT 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/freidora-de-aire-y-grill-digital-6-2-lt-1-un-24583.html,2026-08-15T15:25:15.279184
maxiconsumo,sucursal_trelew,28281,HORNO ELECTRICO YELMO 45LTS ANAFE 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/horno-electrico-yelmo-45lts-anafe-1-un-28281.html,2026-08-15T15:25:15.279356
maxiconsumo,sucursal_trelew,28022,LICUADORA ULTRACOMB 1.5L 600W,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/licuadora-ultracomb-1-5l-600w-28022.html,2026-08-15T15:25:15.279524
maxiconsumo,sucursal_trelew,27875,MICROONDAS KELVINATOR 20 LT,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/microondas-kelvinator-20-lt-27875.html,2026-08-15T15:25:15.279693
maxiconsumo,sucursal_trelew,28661,MICROONDAS ATMA DIGITAL 20 LT,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/microondas-atma-digital-20-lt-28661.html,2026-08-15T15:25:15.279860
maxiconsumo,sucursal_trelew,28282,PICADORA ULTRACOMB ALIMENTOS 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/picadora-ultracomb-alimentos-1-un-28282.html,2026-08-15T15:25:15.280028
maxiconsumo,sucursal_trelew,28023,MIXER ULTRACOMB 800W,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/mixer-ultracomb-800w-28023.html,2026-08-15T15:25:15.280196
maxiconsumo,sucursal_trelew,28029,MIXER ULTRACOMB 1000W CON ACCESORIOS,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/mixer-ultracomb-1000w-con-accesorios-28029.html,2026-08-15T15:25:15.280365
maxiconsumo,sucursal_trelew,28184,PARLANT CROWN MUST DOOS C/BT,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/parlant-crown-must-doos-c-bt-28184.html,2026-08-15T15:25:15.280532
maxiconsumo,sucursal_trelew,28251,PARLANTE CROWN MUSTANG UNOO 5 W CON BLUETOOTH,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/parlante-crown-mustang-unoo-5-w-con-bluetooth-28251.html,2026-08-15T15:25:15.280701
maxiconsumo,sucursal_trelew,28030,PAVA ELECTRICA YELMO MATERA,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/pava-electrica-yelmo-matera-28030.html,2026-08-15T15:25:15.280877
maxiconsumo,sucursal_trelew,28024,PAVA ELECTRICA ULTRACOMB AC CON CORTE 2200W 1.7 LTR,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/pava-electrica-ultracomb-ac-con-corte-2200w-1-7-ltr-28024.html,2026-08-15T15:25:15.281049
maxiconsumo,sucursal_trelew,24269,TOSTADORA ATMA 700 W 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/tostadora-atma-700-w-1-un-24269.html,2026-08-15T15:25:15.281217
maxiconsumo,sucursal_trelew,28016,ANAFE ULTRACOMB ELECTRICO 1500W 1 HORNALLA,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/anafe-ultracomb-electrico-1500w-1-hornalla-28016.html,2026-08-15T15:25:15.281385
maxiconsumo,sucursal_trelew,28027,ASPIRADORA YELMO INALAMBRICA USB,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/aspiradora-yelmo-inalambrica-usb-28027.html,2026-08-15T15:25:15.281554
maxiconsumo,sucursal_trelew,28017,ASPIRADORA YELMO TAMBOR 16L 1200W,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/aspiradora-yelmo-tambor-16l-1200w-28017.html,2026-08-15T15:25:15.281722
maxiconsumo,sucursal_trelew,28213,PLANCHITA YELMO TOURMALINE CERAMICA 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/planchita-yelmo-tourmaline-ceramica-1-un-28213.html,2026-08-15T15:25:15.281891
maxiconsumo,sucursal_trelew,28214,PLANCHITA YELMO TOURMALINE LED 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/planchita-yelmo-tourmaline-led-1-un-28214.html,2026-08-15T15:25:15.282059
maxiconsumo,sucursal_trelew,28025,SANDWICHERA YELMO,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/sandwichera-yelmo-28025.html,2026-08-15T15:25:15.282227
maxiconsumo,sucursal_trelew,28031,SANDWICHERA ULTRACOMB 3 EN 1,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/sandwichera-ultracomb-3-en-1-28031.html,2026-08-15T15:25:15.282395
maxiconsumo,sucursal_trelew,28210,SECADOR DE PELO YELMO 2V PLEGABLE 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/secador-de-pelo-yelmo-2v-plegable-1-un-28210.html,2026-08-15T15:25:15.282563
maxiconsumo,sucursal_trelew,28212,SECADOR DE PELO YELMO CON MODELADOR 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/secador-de-pelo-yelmo-con-modelador-1-un-28212.html,2026-08-15T15:25:15.282732
maxiconsumo,sucursal_trelew,24263,SECADOR DE PELO REVLON CON MODELADOR 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/secador-de-pelo-revlon-con-modelador-1-un-24263.html,2026-08-15T15:25:15.282907
maxiconsumo,sucursal_trelew,28211,SECADOR DE PELO YELMO 2V 3T SHOOT,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/secador-de-pelo-yelmo-2v-3t-shoot-28211.html,2026-08-15T15:25:15.283077
maxiconsumo,sucursal_trelew,28026,TOSTADORA YELMO,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/tostadora-yelmo-28026.html,2026-08-15T15:25:15.283245
maxiconsumo,sucursal_trelew,27168,TV HYUNDAI 40 AND.FHD,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,,2026-08-15T15:25:15.283414
maxiconsumo,sucursal_trelew,26643,TV HYUNDAI 43 SMART FHD,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/tv-hyundai-43-smart-fhd-26643.html,2026-08-15T15:25:15.283581
maxiconsumo,sucursal_trelew,24605,"TV NOBLEX 32"" FHD 1 UN",https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/tv-noblex-32-fhd-1-un-24605.html,2026-08-15T15:25:15.283749
maxiconsumo,sucursal_trelew,26644,TV HYUNDAI 50 SMART UHD,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/tv-hyundai-50-smart-uhd-26644.html,2026-08-15T15:25:15.283949
maxiconsumo,sucursal_trelew,26645,TV HYUNDAI 58 SMART UHD,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/tv-hyundai-58-smart-uhd-26645.html,2026-08-15T15:25:15.284246
maxiconsumo,sucursal_trelew,27442,TV HITACHI 55 GOOGLE TV 4K 1 UN,https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/tv-hitachi-55-google-tv-4k-1-un-27442.html,2026-08-15T15:25:15.284437
maxiconsumo,sucursal_trelew,24992,"TV NOBLEX 58"" ANDROID 4K 1 UN",https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/tv-noblex-58-android-4k-1-un-24992.html,2026-08-15T15:25:15.284617
maxiconsumo,sucursal_trelew,24277,"VENTILADOR PHILCO PIE 20"" 1 UN",https://www.maxiconsumo.com/sucursal_trelew/electro.html,False,,,,,https://www.maxiconsumo.com/sucursal_trelew/electro/ventilador-philco-pie-20-1-un-24277.html,2026-08-15T15:25:15.284798
